Open_time,Open,High,Low,Close,Volume,quote_av,trades,tb_base_av,tb_quote_av,Symbol
2024-01-15 03:26:00,42897.24,42918.04,42897.24,42910.11,17.30355,742490.8413928,800,12.94259,555353.9318613,BTCUSDT
2024-01-15 03:27:00,42910.11,42910.11,42870.0,42870.01,19.1799,822619.2980296,1264,5.78752,248211.0499933,BTCUSDT
2024-01-15 03:28:00,42870.01,42877.58,42866.66,42875.26,8.31889,356647.724871,703,4.954,212386.3640468,BTCUSDT
2024-01-15 03:29:00,42875.27,42889.48,42875.26,42889.48,8.25513,354006.1229304,711,6.13101,262918.8637098,BTCUSDT
2024-01-15 03:30:00,42889.48,42910.11,42876.0,42888.0,20.7979,892068.7317018,1854,11.31181,485162.4654794,BTCUSDT
2024-01-15 03:31:00,42888.0,42897.13,42876.44,42885.91,9.34474,400751.300578,939,6.44758,276508.4638772,BTCUSDT
2024-01-15 03:32:00,42885.91,42910.36,42885.9,42910.36,10.86648,466125.821047,626,9.24934,396753.6727135,BTCUSDT
2024-01-15 03:33:00,42910.36,42916.6,42910.35,42912.0,14.30673,613948.7616163,455,11.36682,487783.3955375,BTCUSDT
2024-01-15 03:34:00,42912.01,42912.01,42866.3,42867.99,10.95387,469849.3706743,897,1.99234,85435.2595162,BTCUSDT
2024-01-15 03:35:00,42867.99,42888.0,42867.99,42878.0,7.96241,341406.4636884,677,2.57122,110239.0929055,BTCUSDT
2024-01-15 03:36:00,42878.0,42894.0,42878.0,42890.16,7.73625,331803.3420099,621,4.63499,198781.8878931,BTCUSDT
2024-01-15 03:37:00,42890.17,42916.0,42890.16,42916.0,13.18979,565857.6155257,686,10.67697,458054.6388112,BTCUSDT
2024-01-15 03:38:00,42916.0,42965.19,42915.99,42960.0,12.64247,542901.1140366,930,9.76522,419315.1934713,BTCUSDT
2024-01-15 03:39:00,42959.99,42960.0,42941.1,42950.97,7.73548,332250.157527,618,3.32435,142797.1286425,BTCUSDT
2024-01-15 03:40:00,42950.98,42950.98,42941.1,42941.11,7.18602,308603.7886329,505,2.52174,108295.963734,BTCUSDT
2024-01-15 03:41:00,42941.11,42941.11,42904.0,42909.57,15.2236,653419.4229074,725,5.5784,239392.5473922,BTCUSDT
2024-01-15 03:42:00,42909.58,42923.99,42906.0,42906.01,4.72712,202848.8973277,671,2.35337,100989.6833463,BTCUSDT
2024-01-15 03:43:00,42906.0,42906.01,42891.1,42891.11,6.7869,291167.1685097,513,1.59553,68452.8904595,BTCUSDT
2024-01-15 03:44:00,42891.11,42891.11,42868.0,42868.0,9.29419,398524.3707584,652,0.79448,34066.3336163,BTCUSDT
2024-01-15 03:45:00,42868.01,42885.92,42868.0,42871.16,7.62539,326934.4606376,760,3.66564,157157.2784927,BTCUSDT
2024-01-15 03:46:00,42871.15,42878.0,42836.0,42855.99,25.30923,1084669.4060544,1726,12.45048,533630.6863098,BTCUSDT
2024-01-15 03:47:00,42855.99,42884.0,42855.99,42883.99,23.02412,987112.463112,1273,10.46967,448837.8873483,BTCUSDT
2024-01-15 03:48:00,42884.0,42897.62,42878.59,42897.62,11.7171,502474.4811447,593,8.41637,360931.8494504,BTCUSDT
2024-01-15 03:49:00,42897.62,42899.0,42890.6,42890.6,25.72129,1103336.062872,789,3.05197,130916.113047,BTCUSDT
2024-01-15 03:50:00,42890.6,42895.24,42880.0,42895.24,7.25487,311140.7649132,623,2.98094,127847.9164656,BTCUSDT
2024-01-15 03:51:00,42895.23,42900.0,42882.52,42898.16,9.71937,416878.836729,727,7.01722,300981.6300494,BTCUSDT
2024-01-15 03:52:00,42898.15,42898.16,42890.0,42893.98,6.79043,291268.3011615,484,3.16282,135664.2328579,BTCUSDT
2024-01-15 03:53:00,42893.98,42898.16,42888.0,42895.37,9.05645,388462.4982906,595,5.74324,246341.9818212,BTCUSDT
2024-01-15 03:54:00,42895.37,42895.37,42888.01,42895.36,4.84203,207684.8876859,414,3.26554,140065.2999714,BTCUSDT
2024-01-15 03:55:00,42895.36,42903.04,42891.1,42891.1,6.81108,292196.5880833,498,4.30008,184483.3307283,BTCUSDT
2024-01-15 03:56:00,42891.11,42919.37,42888.5,42913.92,8.49119,364330.0339205,737,6.0779,260790.1784552,BTCUSDT
2024-01-15 03:57:00,42913.92,42921.1,42912.66,42912.66,5.08785,218348.7467618,524,2.43424,104467.1753098,BTCUSDT
2024-01-15 03:58:00,42912.67,42920.25,42912.66,42920.25,4.11527,176618.4597723,334,3.3231,142620.9689825,BTCUSDT
2024-01-15 03:59:00,42920.24,42921.1,42900.0,42900.01,10.39051,445938.0893225,691,1.06237,45594.2495292,BTCUSDT
2024-01-15 04:00:00,42900.01,42901.11,42891.1,42891.11,5.70594,244771.10175,447,1.30599,56021.378148,BTCUSDT
2024-01-15 04:01:00,42891.1,42891.11,42874.52,42877.99,7.57567,324854.6534572,758,2.47566,106153.3070056,BTCUSDT
2024-01-15 04:02:00,42877.99,42899.68,42877.99,42899.67,5.26603,225858.4814652,577,4.2139,180726.4688801,BTCUSDT
2024-01-15 04:03:00,42899.68,42899.68,42878.0,42886.0,12.02439,515721.6252394,751,1.08805,46664.6278666,BTCUSDT
2024-01-15 04:04:00,42885.99,42916.4,42885.99,42916.39,5.82391,249877.2631143,487,5.38538,231062.4317112,BTCUSDT
2024-01-15 04:05:00,42916.4,42930.56,42916.39,42930.56,5.62987,241645.7923721,398,4.57171,196229.8754361,BTCUSDT
2024-01-15 04:06:00,42930.56,42930.56,42922.92,42927.66,13.95715,599164.9950179,830,3.73725,160436.3973049,BTCUSDT
2024-01-15 04:07:00,42927.66,42927.66,42920.7,42920.87,4.75446,204071.6183095,404,2.45385,105321.912332,BTCUSDT
2024-01-15 04:08:00,42920.88,42920.88,42901.95,42901.95,7.11282,305229.8703519,570,2.17674,93411.6108199,BTCUSDT
2024-01-15 04:09:00,42901.96,42901.96,42892.71,42892.71,3.474,149026.6734812,467,0.70929,30427.6106548,BTCUSDT
2024-01-15 04:10:00,42892.72,42892.72,42877.16,42889.99,6.9896,299755.5785133,705,3.45299,148079.2190964,BTCUSDT
2024-01-15 04:11:00,42889.99,42889.99,42863.42,42874.01,7.52225,322487.6425602,844,3.3188,142269.7942995,BTCUSDT
2024-01-15 04:12:00,42874.0,42898.81,42874.0,42886.0,8.65726,371260.8565629,854,6.58221,282271.4302218,BTCUSDT
2024-01-15 04:13:00,42886.0,42886.0,42845.2,42847.99,13.43163,575691.9945929,807,3.03458,130083.9618958,BTCUSDT
2024-01-15 04:14:00,42848.0,42848.0,42800.0,42821.87,35.92261,1538053.3856623,1721,11.94226,511302.4148978,BTCUSDT
2024-01-15 04:15:00,42821.88,42833.74,42750.0,42776.58,115.33689,4934953.2756744,3976,44.14714,1889453.5242742,BTCUSDT
2024-01-15 04:16:00,42776.58,42826.0,42752.93,42820.9,48.34739,2069014.2578347,2756,35.02059,1498729.4243312,BTCUSDT
2024-01-15 04:17:00,42820.91,42867.44,42812.34,42861.45,43.69217,1871382.6521604,2005,27.06555,1159229.7294604,BTCUSDT
2024-01-15 04:18:00,42861.45,42861.45,42811.1,42816.26,21.4743,919770.5086275,2648,7.51232,321699.6796754,BTCUSDT
2024-01-15 04:19:00,42816.26,42820.29,42791.1,42793.99,20.12837,861706.0604293,956,8.19742,350864.1020052,BTCUSDT
2024-01-15 04:20:00,42793.99,42826.51,42793.1,42824.01,19.01765,814099.3222472,1136,14.0358,600814.5214271,BTCUSDT
2024-01-15 04:21:00,42824.0,42824.01,42800.0,42800.01,10.29966,440926.3606282,816,5.17261,221427.4465912,BTCUSDT
2024-01-15 04:22:00,42800.0,42803.8,42774.01,42779.21,14.22579,608761.8157664,800,4.69996,201135.9024589,BTCUSDT
2024-01-15 04:23:00,42779.21,42800.0,42774.01,42788.95,17.09547,731484.7101648,873,4.72125,202006.9386904,BTCUSDT
2024-01-15 04:24:00,42788.95,42800.0,42786.0,42786.01,9.27563,396919.3990321,832,3.97644,170152.5571703,BTCUSDT
2024-01-15 04:25:00,42786.01,42793.99,42776.0,42791.99,21.86154,935268.0511337,967,9.4026,402248.8245832,BTCUSDT
2024-01-15 04:26:00,42792.0,42792.0,42776.0,42782.97,9.12481,390391.3370677,866,4.64201,198596.7170727,BTCUSDT
2024-01-15 04:27:00,42782.97,42798.17,42782.96,42794.0,5.50379,235526.0566231,510,3.88799,166376.0830342,BTCUSDT
2024-01-15 04:28:00,42794.01,42794.01,42775.94,42775.94,7.40121,316662.961569,524,1.40619,60157.0378173,BTCUSDT
2024-01-15 04:29:00,42775.94,42775.95,42750.0,42750.01,5.98107,255791.395407,720,1.41797,60646.0903507,BTCUSDT
2024-01-15 04:30:00,42750.01,42779.48,42750.0,42755.54,13.3385,570452.532179,912,5.89925,252284.8802548,BTCUSDT
2024-01-15 04:31:00,42755.54,42755.55,42724.0,42730.0,46.09819,1970536.1017026,1502,8.49662,363140.712422,BTCUSDT
2024-01-15 04:32:00,42730.0,42744.0,42721.11,42721.12,16.28932,695998.528618,958,7.35062,314070.7262148,BTCUSDT
2024-01-15 04:33:00,42721.11,42721.12,42678.0,42681.11,49.38923,2108990.4152015,2610,12.09466,516460.0959176,BTCUSDT
2024-01-15 04:34:00,42681.11,42706.43,42674.9,42677.01,34.89217,1489456.3428332,1539,13.41965,572841.2254264,BTCUSDT
2024-01-15 04:35:00,42677.01,42715.1,42677.0,42715.09,35.18611,1502045.5220385,1572,22.70091,969059.1854684,BTCUSDT
2024-01-15 04:36:00,42715.09,42718.0,42701.1,42718.0,11.80388,504105.9982802,928,7.5774,323602.3224026,BTCUSDT
2024-01-15 04:37:00,42717.99,42718.0,42671.94,42671.94,16.954,723893.9563395,1049,0.95225,40658.0019498,BTCUSDT
2024-01-15 04:38:00,42671.95,42701.1,42665.0,42697.38,56.11732,2395010.8941424,1671,16.58988,708132.8881975,BTCUSDT
2024-01-15 04:39:00,42697.39,42701.0,42680.0,42680.0,30.6498,1308624.1395093,1041,16.86946,720268.8895237,BTCUSDT
2024-01-15 04:40:00,42680.01,42708.85,42680.0,42704.0,41.64469,1778109.906021,1353,35.69913,1524251.0520933,BTCUSDT
2024-01-15 04:41:00,42704.0,42721.11,42697.19,42721.11,18.15456,775348.2760129,1064,11.35202,484862.2212177,BTCUSDT
2024-01-15 04:42:00,42721.1,42724.0,42705.54,42705.54,14.54335,621277.721113,701,6.45029,275551.0273138,BTCUSDT
2024-01-15 04:43:00,42705.55,42732.0,42705.54,42730.7,16.69541,713293.3534558,804,11.78379,503441.7843678,BTCUSDT
2024-01-15 04:44:00,42730.69,42746.98,42726.8,42746.97,14.84812,634518.3548856,779,9.95972,425625.8885234,BTCUSDT
2024-01-15 04:45:00,42746.98,42801.47,42746.97,42799.66,47.6859,2039980.7540664,1550,37.11549,1587819.6094206,BTCUSDT
2024-01-15 04:46:00,42799.66,42804.5,42790.0,42793.92,15.00617,642241.1083398,1135,5.93198,253867.3668618,BTCUSDT
2024-01-15 04:47:00,42793.93,42819.95,42793.92,42819.94,10.46742,448060.1797797,981,7.73354,331037.0874263,BTCUSDT
2024-01-15 04:48:00,42819.95,42819.95,42795.4,42795.4,12.08029,517147.128951,875,3.14169,134505.6447007,BTCUSDT
2024-01-15 04:49:00,42795.41,42800.0,42778.0,42778.0,8.838,378151.5135231,630,2.65845,113753.9693039,BTCUSDT
2024-01-15 04:50:00,42778.01,42778.01,42697.19,42700.01,29.96251,1280632.6794807,9241,16.16309,690912.1661785,BTCUSDT
2024-01-15 04:51:00,42700.01,42748.0,42700.01,42747.86,21.33043,911528.8134569,1370,6.19751,264813.982181,BTCUSDT
2024-01-15 04:52:00,42747.86,42747.87,42691.1,42698.0,25.75191,1099890.4865986,1201,4.41538,188583.2683587,BTCUSDT
2024-01-15 04:53:00,42698.0,42704.0,42671.99,42703.99,49.95732,2132364.4473576,1663,38.03604,1623490.5839087,BTCUSDT
2024-01-15 04:54:00,42704.0,42712.34,42686.0,42711.08,33.41249,1426741.0284178,1636,18.52763,791099.198457,BTCUSDT
2024-01-15 04:55:00,42711.09,42718.6,42699.24,42709.99,13.31267,568547.8371082,964,8.25721,352640.046992,BTCUSDT
2024-01-15 04:56:00,42710.0,42710.0,42674.0,42708.0,33.0302,1410111.0966732,1508,14.07495,600873.0605963,BTCUSDT
2024-01-15 04:57:00,42708.01,42709.94,42652.0,42652.0,47.1277,2011046.4320567,1317,6.9351,296047.8472829,BTCUSDT
2024-01-15 04:58:00,42652.01,42666.73,42632.59,42634.01,50.95159,2172739.6114384,1566,15.07482,642936.1288613,BTCUSDT
2024-01-15 04:59:00,42634.0,42660.01,42634.0,42660.0,60.35979,2574550.3337673,2477,36.41645,1553176.102782,BTCUSDT
2024-01-15 05:00:00,42660.0,42660.01,42632.0,42632.01,34.69734,1479583.4134795,3009,11.11037,473734.9525239,BTCUSDT
2024-01-15 05:01:00,42632.0,42632.01,42555.0,42584.0,130.80961,5572441.1258843,4340,22.64803,964923.2220478,BTCUSDT
2024-01-15 05:02:00,42584.0,42616.46,42190.0,42223.46,468.18881,19883850.9923399,15263,80.01592,3400912.1618404,BTCUSDT
2024-01-15 05:03:00,42223.46,42445.0,42183.68,42431.1,364.99528,15457178.8952773,8925,220.10294,9319542.1630773,BTCUSDT
2024-01-15 05:04:00,42431.09,42500.0,42396.31,42470.02,103.04988,4375186.6582244,2774,59.39589,2521688.5331814,BTCUSDT
2024-01-15 05:05:00,42470.02,42561.75,42454.0,42507.84,76.03304,3232162.1987806,3667,45.25231,1923791.8276483,BTCUSDT
2024-01-15 05:06:00,42507.84,42578.52,42507.83,42559.76,68.87922,2930896.8511015,5721,36.25488,1542472.7602692,BTCUSDT
2024-01-15 05:07:00,42559.76,42594.0,42528.97,42593.74,86.91732,3698372.4407548,3619,37.53678,1597192.1424177,BTCUSDT
2024-01-15 05:08:00,42594.0,42661.1,42566.0,42624.0,161.63507,6887197.9274812,15276,78.4748,3343711.8990239,BTCUSDT
2024-01-15 05:09:00,42624.0,42653.33,42611.88,42619.81,40.71139,1735329.606128,1835,26.56704,1132333.3060885,BTCUSDT
2024-01-15 05:10:00,42619.82,42649.0,42593.33,42602.46,50.62717,2158044.5385786,4020,25.70626,1095745.5800518,BTCUSDT
2024-01-15 05:11:00,42602.47,42691.1,42598.36,42691.1,42.87739,1828842.2455095,4677,23.5139,1002744.3302842,BTCUSDT
2024-01-15 05:12:00,42691.1,42693.7,42624.96,42637.39,34.48062,1470426.8140644,1956,20.24427,863277.2542264,BTCUSDT
2024-01-15 05:13:00,42637.38,42656.0,42618.0,42626.0,25.18101,1073585.9035027,1926,15.72246,670305.8011192,BTCUSDT
2024-01-15 05:14:00,42626.0,42678.51,42625.99,42666.0,28.64262,1221468.1728171,3770,17.36417,740428.9124058,BTCUSDT
2024-01-15 05:15:00,42666.01,42688.8,42644.01,42684.8,36.5013,1557547.8396852,4135,14.88068,634926.5590313,BTCUSDT
2024-01-15 05:16:00,42684.79,42733.86,42681.1,42733.86,51.52294,2200060.6174298,3097,28.63248,1222644.4816183,BTCUSDT
2024-01-15 05:17:00,42733.85,42735.57,42700.0,42727.48,45.42324,1940439.9019359,2541,28.90396,1234697.6095568,BTCUSDT
2024-01-15 05:18:00,42727.47,42728.0,42695.83,42707.99,22.87177,976906.6515524,1198,11.75758,502178.7605641,BTCUSDT
2024-01-15 05:19:00,42707.99,42715.78,42684.39,42684.4,25.90393,1106239.8124849,1543,11.89941,508193.4432468,BTCUSDT
2024-01-15 05:20:00,42684.4,42684.4,42640.41,42654.24,31.07616,1325915.5657168,1663,10.08052,430079.8513772,BTCUSDT
2024-01-15 05:21:00,42654.24,42654.24,42607.64,42607.64,21.94692,935516.8116549,1132,6.86592,292651.1407485,BTCUSDT
2024-01-15 05:22:00,42607.64,42609.88,42561.7,42563.28,26.81537,1141828.7984718,1279,12.89495,549014.528078,BTCUSDT
2024-01-15 05:23:00,42563.28,42586.24,42510.0,42510.01,152.37618,6481289.4011576,2174,49.22996,2094909.5587852,BTCUSDT
2024-01-15 05:24:00,42510.0,42547.4,42500.0,42521.11,52.48158,2231479.9615996,1053,23.50742,999469.7132128,BTCUSDT
2024-01-15 05:25:00,42521.1,42567.33,42494.76,42562.08,54.60943,2322379.1708582,1272,27.9216,1187291.5758714,BTCUSDT
2024-01-15 05:26:00,42562.08,42589.99,42552.0,42586.01,36.19967,1541059.7772503,909,20.67394,880096.1362121,BTCUSDT
2024-01-15 05:27:00,42586.01,42624.0,42556.0,42624.0,41.19188,1754197.2603526,1253,26.24577,1117756.7180972,BTCUSDT
2024-01-15 05:28:00,42624.0,42656.0,42623.99,42655.99,30.16631,1286331.489898,1118,10.92946,466017.7555532,BTCUSDT
2024-01-15 05:29:00,42655.99,42656.0,42624.16,42648.8,23.1594,987588.8928423,1542,8.2006,349672.7779584,BTCUSDT
2024-01-15 05:30:00,42648.81,42648.81,42600.41,42614.45,21.52208,917347.1863025,1304,13.18079,561762.7749193,BTCUSDT
2024-01-15 05:31:00,42614.45,42614.46,42571.41,42599.0,21.47137,914531.1300234,939,11.97212,509922.6846708,BTCUSDT
2024-01-15 05:32:00,42599.0,42599.0,42572.01,42593.99,18.34891,781339.413836,1028,14.48999,617007.45599,BTCUSDT
2024-01-15 05:33:00,42594.0,42615.16,42591.1,42598.0,21.08912,898545.667889,984,9.38675,399899.6291902,BTCUSDT
2024-01-15 05:34:00,42597.99,42639.57,42592.45,42639.57,10.73965,457722.2622554,848,6.80504,290002.3600485,BTCUSDT
2024-01-15 05:35:00,42639.56,42706.7,42639.56,42701.06,30.17187,1287752.5249528,1635,21.85768,932750.3211649,BTCUSDT
2024-01-15 05:36:00,42701.06,42711.1,42666.71,42673.23,18.01409,769078.1757898,1153,11.35842,484886.6615698,BTCUSDT
2024-01-15 05:37:00,42673.23,42675.37,42652.0,42659.19,12.95542,552747.4470606,681,2.86884,122389.4253269,BTCUSDT
2024-01-15 05:38:00,42659.2,42665.99,42651.1,42665.98,12.27612,523655.614817,703,6.57779,280573.1335127,BTCUSDT
2024-01-15 05:39:00,42665.98,42689.85,42662.71,42688.01,6.04805,258099.1469579,661,3.85909,164688.7720815,BTCUSDT
2024-01-15 05:40:00,42688.0,42723.99,42688.0,42721.09,13.06973,558183.3629983,816,9.80097,418563.373309,BTCUSDT
2024-01-15 05:41:00,42721.09,42721.1,42684.01,42691.27,11.98248,511641.3124665,993,4.03198,172148.9087496,BTCUSDT
2024-01-15 05:42:00,42691.26,42691.27,42666.28,42681.1,13.91517,593855.8448242,1003,7.79843,332798.1234099,BTCUSDT
2024-01-15 05:43:00,42681.09,42685.35,42662.01,42664.16,8.51022,363148.2422576,789,2.97465,126926.3321948,BTCUSDT
2024-01-15 05:44:00,42664.17,42666.22,42662.87,42662.88,4.59343,195977.6137856,360,1.10736,47244.9326153,BTCUSDT
2024-01-15 05:45:00,42662.88,42717.7,42662.0,42712.14,11.5103,491449.1670463,1634,6.16078,263022.9334024,BTCUSDT
2024-01-15 05:46:00,42712.15,42740.0,42712.14,42739.17,28.76204,1228921.9988084,1033,19.11622,816758.9172442,BTCUSDT
2024-01-15 05:47:00,42739.16,42745.98,42709.12,42717.45,13.76004,587899.0007322,1622,9.38637,401031.4873419,BTCUSDT
2024-01-15 05:48:00,42717.44,42738.0,42714.21,42716.76,20.71203,885006.3764922,1229,7.58874,324217.4290629,BTCUSDT
2024-01-15 05:49:00,42716.76,42716.77,42684.86,42691.93,15.57853,665149.311047,1059,5.73625,244908.3435595,BTCUSDT
2024-01-15 05:50:00,42691.94,42702.36,42667.78,42670.63,12.78559,545799.2031464,1175,3.72227,158916.9788383,BTCUSDT
2024-01-15 05:51:00,42670.64,42674.0,42666.48,42671.86,8.08401,344941.3530723,534,3.76922,160830.2297324,BTCUSDT
2024-01-15 05:52:00,42671.87,42694.0,42662.21,42662.22,11.30443,482387.0143911,1036,4.60869,196662.4870286,BTCUSDT
2024-01-15 05:53:00,42662.22,42662.22,42631.1,42634.0,21.68367,924825.4826198,1119,7.26614,309885.2458583,BTCUSDT
2024-01-15 05:54:00,42634.01,42640.0,42598.0,42602.26,23.88689,1017980.3604632,1262,7.24826,308929.3614963,BTCUSDT
2024-01-15 05:55:00,42602.27,42602.27,42568.02,42572.5,26.6634,1135419.9218807,1216,7.3489,312913.7242538,BTCUSDT
2024-01-15 05:56:00,42572.49,42582.81,42536.45,42536.45,22.88941,974264.0479076,1195,10.27371,437326.4836573,BTCUSDT
2024-01-15 05:57:00,42536.46,42536.46,42510.37,42529.64,34.26965,1457246.6630625,1069,13.88651,590485.6035078,BTCUSDT
2024-01-15 05:58:00,42529.64,42549.0,42524.0,42524.33,20.0342,852239.0202045,1756,7.76475,330281.8737065,BTCUSDT
2024-01-15 05:59:00,42524.34,42525.33,42501.91,42507.92,17.07468,725866.373871,872,3.57503,151977.9897095,BTCUSDT
2024-01-15 06:00:00,42507.91,42529.28,42461.17,42529.28,109.33705,4646748.6445159,4008,33.05888,1404919.8112855,BTCUSDT
2024-01-15 06:01:00,42529.28,42555.2,42511.11,42516.67,33.92025,1442744.2647926,2393,22.71485,966136.2456746,BTCUSDT
2024-01-15 06:02:00,42516.68,42541.1,42508.35,42516.0,19.09148,811813.3106546,1242,12.49658,531371.6761947,BTCUSDT
2024-01-15 06:03:00,42516.01,42579.14,42506.0,42570.9,23.11226,983364.0355367,2438,17.79797,757305.1516193,BTCUSDT
2024-01-15 06:04:00,42570.9,42591.13,42559.39,42586.02,16.73552,712480.9251206,1042,9.76651,415786.1290959,BTCUSDT
2024-01-15 06:05:00,42586.01,42591.1,42544.01,42546.13,27.17763,1156815.2222215,1082,10.19899,434169.721277,BTCUSDT
2024-01-15 06:06:00,42546.14,42586.32,42546.13,42583.67,28.03617,1193363.8709596,1510,21.29595,906393.0974509,BTCUSDT
2024-01-15 06:07:00,42583.66,42591.1,42570.0,42578.13,16.97105,722629.1860027,1437,5.23127,222743.2845754,BTCUSDT
2024-01-15 06:08:00,42578.13,42592.19,42570.0,42586.76,11.8801,505859.9161876,986,9.03331,384636.774687,BTCUSDT
2024-01-15 06:09:00,42586.76,42595.41,42581.1,42581.1,12.01254,511631.4372107,804,2.63567,112257.715298,BTCUSDT
2024-01-15 06:10:00,42581.11,42583.23,42562.81,42582.83,11.89136,506216.9749037,1065,4.15032,176676.0575148,BTCUSDT
2024-01-15 06:11:00,42582.84,42588.09,42530.96,42536.0,13.99924,595808.8772041,1039,3.88159,165177.7058424,BTCUSDT
2024-01-15 06:12:00,42536.0,42547.21,42534.0,42541.95,9.25343,393651.5644391,700,3.04176,129394.6278592,BTCUSDT
2024-01-15 06:13:00,42541.95,42558.77,42538.6,42558.76,15.76494,670757.0260542,846,10.9743,466933.1241535,BTCUSDT
2024-01-15 06:14:00,42558.76,42566.99,42555.09,42558.5,15.867,675291.2713129,609,3.58895,152746.6449783,BTCUSDT
2024-01-15 06:15:00,42558.5,42558.5,42548.8,42548.81,9.0379,384598.7746454,606,2.82451,120200.2478079,BTCUSDT
2024-01-15 06:16:00,42548.8,42557.43,42502.68,42502.68,28.30868,1204367.9238273,1150,3.39459,144428.4810037,BTCUSDT
2024-01-15 06:17:00,42502.69,42515.99,42450.29,42486.07,42.72445,1814893.0540601,967,21.15584,898795.5338945,BTCUSDT
2024-01-15 06:18:00,42486.07,42487.97,42421.94,42461.09,52.0238,2208330.3199359,1254,25.4404,1079682.7491887,BTCUSDT
2024-01-15 06:19:00,42461.1,42461.1,42347.33,42369.51,118.0629,5006311.3912615,2310,42.14997,1786057.1043638,BTCUSDT
2024-01-15 06:20:00,42369.51,42444.0,42354.31,42419.99,61.01738,2587182.0938169,1534,33.53519,1421883.6520014,BTCUSDT
2024-01-15 06:21:00,42419.99,42430.0,42361.11,42375.65,41.04826,1739651.3091618,899,20.79448,881235.304928,BTCUSDT
2024-01-15 06:22:00,42375.64,42391.1,42352.56,42375.99,32.23845,1365981.497967,1023,17.30624,733217.1785208,BTCUSDT
2024-01-15 06:23:00,42376.0,42376.0,42307.55,42322.14,52.87649,2238552.1959292,1924,21.06494,891510.2311302,BTCUSDT
2024-01-15 06:24:00,42322.14,42364.0,42320.0,42329.99,34.47591,1459801.7985175,1038,16.47421,697436.2039302,BTCUSDT
2024-01-15 06:25:00,42329.99,42331.1,42271.1,42279.99,90.35861,3821884.6338266,1977,23.88427,1010025.1305687,BTCUSDT
2024-01-15 06:26:00,42279.99,42308.03,42263.15,42263.16,64.10815,2710587.2817886,1290,27.35779,1156622.0281096,BTCUSDT
2024-01-15 06:27:00,42263.17,42290.91,42229.16,42233.99,83.71811,3537007.71062,2408,35.78833,1511918.3093691,BTCUSDT
2024-01-15 06:28:00,42233.98,42287.99,42230.0,42281.06,41.27285,1744248.6308845,1053,23.65551,999528.9528145,BTCUSDT
2024-01-15 06:29:00,42281.05,42281.06,42251.1,42254.01,49.68933,2100163.862821,1165,30.13368,1273580.5260021,BTCUSDT
2024-01-15 06:30:00,42254.01,42292.01,42214.23,42292.01,44.32644,1872286.749778,1503,22.07504,932493.4880212,BTCUSDT
2024-01-15 06:31:00,42292.0,42340.0,42292.0,42328.52,45.19881,1912950.5302603,986,25.58038,1082581.2555567,BTCUSDT
2024-01-15 06:32:00,42328.51,42330.48,42310.0,42326.0,31.02821,1313243.9670579,817,15.01457,635466.4428574,BTCUSDT
2024-01-15 06:33:00,42325.99,42340.0,42294.0,42298.64,44.72978,1893022.7870019,965,15.6197,660967.9170587,BTCUSDT
2024-01-15 06:34:00,42298.64,42298.65,42140.07,42163.05,118.57162,5002790.7744491,3372,42.79629,1805509.4123696,BTCUSDT
2024-01-15 06:35:00,42163.05,42193.36,42066.0,42191.1,172.12606,7249810.7873468,5357,61.47896,2589692.0489814,BTCUSDT
2024-01-15 06:36:00,42191.09,42199.0,42069.84,42094.01,108.03419,4552546.0711397,2796,46.49952,1959474.8668107,BTCUSDT
2024-01-15 06:37:00,42094.01,42153.99,42072.32,42131.1,64.22261,2705450.89938,1583,28.99985,1221505.791733,BTCUSDT
2024-01-15 06:38:00,42131.1,42131.11,42000.0,42089.98,477.49648,20081803.2142487,7239,114.60975,4819756.5126424,BTCUSDT
2024-01-15 06:39:00,42089.98,42139.99,42063.48,42130.0,109.55077,4613399.2347976,4921,64.86577,2731352.8182557,BTCUSDT
2024-01-15 06:40:00,42129.99,42199.2,42083.74,42195.99,81.03403,3416673.881929,5574,42.80484,1804789.9675221,BTCUSDT
2024-01-15 06:41:00,42195.99,42215.24,42179.25,42206.01,61.09518,2578119.7628911,2273,35.72466,1507529.5033787,BTCUSDT
2024-01-15 06:42:00,42206.0,42241.02,42183.89,42229.54,63.85296,2695466.0004232,2108,41.18214,1738285.5521598,BTCUSDT
2024-01-15 06:43:00,42229.53,42313.9,42227.49,42298.0,59.38547,2510227.1844061,2991,39.107,1652947.5421062,BTCUSDT
2024-01-15 06:44:00,42297.99,42333.39,42292.01,42306.5,46.06136,1948968.4822603,1520,29.09037,1230891.8170089,BTCUSDT
2024-01-15 06:45:00,42306.51,42316.09,42278.68,42306.04,22.07943,933880.2982939,928,12.87206,544426.6961964,BTCUSDT
2024-01-15 06:46:00,42306.03,42344.09,42306.03,42344.09,29.5168,1249366.1444708,1042,16.59057,702202.658917,BTCUSDT
2024-01-15 06:47:00,42344.09,42386.91,42321.88,42378.0,38.08256,1613048.2503084,1716,23.67374,1002835.9292321,BTCUSDT
2024-01-15 06:48:00,42378.01,42383.66,42352.64,42377.31,26.12543,1106998.3292849,1219,11.92441,505234.9323877,BTCUSDT
2024-01-15 06:49:00,42377.32,42382.91,42356.0,42372.01,18.66421,790843.432579,1056,9.95901,421970.849981,BTCUSDT
2024-01-15 06:50:00,42372.01,42380.78,42346.0,42380.02,34.65358,1468139.1737742,1254,22.55951,955707.1093087,BTCUSDT
